refman,hoja,coorx,coory
34436,YJ3534C,733387.56,4354136.43
72090,YJ2770G,727107.04,4370724.64
98273,YJ2692H,729703.03,4362587.59
25078,YJ2820F,722437.82,4380506.19
96094,YJ2790H,729536.56,4370755.68
13490,YJ3514G,731207.05,4354730.59
55960,YJ2659F,725418.26,4369388.75
15558,YJ2715F,721399.99,4375328.68
20618,YJ2726A,721923.67,4375941.19
25069,YJ2820F,722440.7,4380433.25
11575,YJ2715E,721083.87,4375488.86
12568,YJ2715E,721144.22,4375430.93
12567,YJ2715E,721164.13,4375415.84
12551,YJ2715E,721138.08,4375424.11
13542,YJ2715E,721217.93,4375333.8
75489,YJ2774H,727413.37,4374642.4
18629,YJ2716D,721746.99,4376058.38
13542,YJ2715E,721231.37,4375321.97
13542,YJ2715E,721260.17,4375305.17
14543,YJ2715C,721364.31,4375282.52
66010,YJ2760B,726510.97,4369897.41
66016,YJ2760B,726549.06,4369918.18
66020,YJ2760B,726477.94,4369972.28
64020,YJ2760A,726306.75,4370016
65020,YJ2760A,726376.66,4370004.43
65029,YJ2760D,726446.11,4370059.15
65025,YJ2760D,726475.42,4370062
81198,YJ2781G,727994.88,4371719.48
81198,YJ2781G,728026.55,4371708.4
64029,YJ2760C,726356.75,4370083.76
65021,YJ2760D,726409.65,4370090.51
65036,YJ2760D,726419.25,4370123.56
66038,YJ2760D,726500.4,4370147.59
66037,YJ2760D,726504.6,4370088.63
66022,YJ2760D,726537.2,4370086.17
70060,YJ2760F,726821.82,4370297.7
98025,YJ2790B,729774.67,4370021.08
13542,YJ2715C,721293.45,4375272.39
13542,YJ2715C,721251.65,4375278.68
11578,YJ2715E,721041.42,4375509.38
13542,YJ2715C,721244.07,4375270.67
13542,YJ2715C,721245.93,4375264.83
13542,YJ2715C,721236.53,4375258.62
13542,YJ2715C,721214.33,4375265.69
50937,YJ2659C,724971.38,4369102.01
13542,YJ2715E,721201.3,4375351.9
85082,YJ2780H,728397.84,4370648.13
21555,YJ2725E,722018.08,4375325.24
13542,YJ2715C,721293.07,4375259.75
74465,YJ2774E,727363.33,4374453.45
21607,YJ2726A,722014.75,4375816.42
59123,YJ2751D,725859.78,4371068.23
59152,YJ2751F,725836,4371387.65
60174,YJ2761G,725941.66,4371566.64
65130,YJ2761D,726429.08,4371109.61
65125,YJ2761D,726486.64,4371098.66
66134,YJ2761D,726562.52,4371182.68
66136,YJ2761D,726581.32,4371141.09
91075,YJ2890G,729081.66,4380585.77
92072,YJ2890E,729116.01,4380535.11
91076,YJ2890G,729082.51,4380541.14
73841,YJ2778C,727196.22,4378213.13
73834,YJ2778C,727234.8,4378179.66
72825,YJ2778C,727194.45,4378102.7
72836,YJ2778C,727151.85,4378154.7
72838,YJ2778C,727128.25,4378099.16
20589,YJ2725G,722040.59,4375667.07
56949,YJ2659D,725526.61,4369227.72
54942,YJ2659C,725308.14,4369250.75
73818,YJ2678A,727209.41,4367962.73
23089,YJ2820G,722184.74,4380635.46
18094,YJ2810H,721796.44,4380803.95
94132,YJ2791C,729475.07,4371323.08
56949,YJ2659D,725515.61,4369186.19
56949,YJ2659D,725551.19,4369234.24
57951,YJ2659D,725562.01,4369322.9
57961,YJ2659F,725574.84,4369383.6
93911,YJ2699A,729213.17,4368918.65
93838,YJ2698C,729244.2,4368095.91
72835,YJ2678C,727140,4368119.63
71834,YJ2678C,727054.94,4368165.79
62945,YJ2669C,726227.62,4369263.03
62934,YJ2669C,726198.63,4369191.9
63932,YJ2669C,726228.49,4369143.65
62937,YJ2669C,726200.92,4369113.71
63937,YJ2669C,726291.58,4369108.35
93735,YJ2697C,729296.54,4367100.61
94729,YJ2697A,729333.53,4367105.5
13517,YJ3515A,731269.97,4354911.41
13505,YJ3515A,731295.15,4354873.66
13514,YJ3515A,731229.6,4354928.48
13516,YJ3515A,731276.12,4354932.89
13525,YJ3515A,731227.86,4354996.44
13512,YJ3515A,731228.64,4354964.49
13515,YJ3515A,731278.62,4354967.07
31465,YJ3534E,733017.28,4354498.08
31464,YJ3534E,733036.87,4354466.47
26209,YJ2722B,722550.54,4371832.61
37118,YJ2731B,723603.83,4370933.81
38111,YJ2731B,723783.43,4370924.93
59080,YJ2750H,725761.07,4370591.42
42099,YJ2740G,724063.54,4370841.66
37092,YJ2730H,723637.93,4370760.65
37107,YJ2731B,723617.38,4370789.96
36106,YJ2731B,723568.79,4370828.51
38106,YJ2731B,723756.77,4370829.3
37105,YJ2731B,723702.93,4370834.04
36104,YJ2731B,723613.37,4370876.96
37155,YJ2731F,723691.96,4371300.8
39157,YJ2731F,723799.67,4371328.79
40162,YJ2741E,723935.36,4371458.23
39164,YJ2731F,723880.78,4371423.22
39166,YJ2731F,723869.92,4371451.39
38164,YJ2731F,723802.02,4371434.39
37165,YJ2731F,723659.46,4371407.18
36164,YJ2731F,723570.78,4371435.69
70055,YJ2770E,726925.94,4370362.59
63036,YJ2760C,726240.37,4370101.23
63040,YJ2760C,726213.49,4370163.74
62045,YJ2760C,726163.08,4370211.11
64040,YJ2760C,726291.31,4370211.09
63034,YJ2760C,726286.98,4370146.73
64031,YJ2760C,726308.14,4370159.05
64032,YJ2760C,726328.8,4370171.54
65041,YJ2760D,726426.78,4370285
66050,YJ2760F,726537.48,4370328.9
65055,YJ2760F,726456.87,4370307.08
66058,YJ2760F,726517.98,4370341.26
66053,YJ2760F,726576.98,4370376.31
66070,YJ2760F,726515.5,4370465.73
69070,YJ2760F,726773.95,4370503.06
69079,YJ2760F,726701.91,4370461.29
67071,YJ2760H,726623.9,4370578.63
68080,YJ2760H,726753.8,4370592.15
69090,YJ2760H,726812.58,4370699.92
70078,YJ2770G,726910.77,4370549.79
70087,YJ2770G,726914.01,4370590.81
24203,YJ2722A,722370.89,4371871.18
59112,YJ2751B,725791.75,4370943.76
62123,YJ2761C,726171.02,4371061.05
63136,YJ2761C,726258.56,4371122.78
61133,YJ2761C,726070.11,4371176.35
62132,YJ2761C,726131.73,4371189.66
62133,YJ2761C,726171.97,4371165.47
62149,YJ2761C,726134.33,4371262.38
62148,YJ2761C,726117.45,4371264.02
68140,YJ2761D,726658.15,4371241.4
67135,YJ2761D,726667.92,4371191.96
68149,YJ2761D,726744.68,4371225.54
69152,YJ2761F,726790.47,4371333.51
70150,YJ2761D,726817.28,4371294.75
71825,YJ2778C,727075.7,4378087.18
72822,YJ2778A,727102.38,4378028.7
72828,YJ2778A,727139,4378017.92
40121,YJ2731D,723864.06,4371033.26
24215,YJ2722A,722351.97,4371898.47
24214,YJ2722A,722351.36,4371931.24
23214,YJ2722A,722267.33,4371925.24
23219,YJ2722A,722227.48,4371939.64
24213,YJ2722A,722364.77,4371970.69
70822,YJ2678C,726937.56,4368092.28
72767,YJ2677E,727097.27,4367390.13
72799,YJ2677G,727140.93,4367753.55
72789,YJ2677G,727087.85,4367668.5
69776,YJ2667F,726812.41,4367449.3
32454,YJ3534E,733153.92,4354397.19
30466,YJ3534E,732982.09,4354448.82
31462,YJ3534E,733009.42,4354421.92
32461,YJ3534E,733052.46,4354383.92
32456,YJ3534E,733181.99,4354366.21
33468,YJ3534E,733229.5,4354404.48
25205,YJ2722B,722460.99,4371812.87
39117,YJ2731B,723820.96,4370896.62
51095,YJ2750G,725072.07,4370800.46
51093,YJ2750G,725003.75,4370712.1
50095,YJ2750G,724966.22,4370801.97
50093,YJ2750G,724919.65,4370768.47
37925,YJ2639B,723808.59,4369180.62
53942,YJ2659E,725200.3,4369327.84
53942,YJ2659E,725230.01,4369347.16
53942,YJ2659E,725211.11,4369337.16
66199,YJ2761H,726659.09,4371941.35
59805,YJ2658B,725867.62,4367862.39
68724,YJ2667D,726757.36,4367064.54
13542,YJ2715E,721207.04,4375351.68
23563,YJ2725E,722223.29,4375478.89
68789,YJ2667H,726732.54,4367632.82
89904,YJ2699A,728853.66,4368884.48
32014,YJ2830A,723142.19,4379999.37
32228,YJ2732A,723155.7,4372008.57
32454,YJ2734E,723162.23,4374399.25
39353,YJ3533F,733800.19,4353387.8
47919,YJ2749B,724701.97,4378957.78
48903,YJ2749B,724678.44,4378865.16
47919,YJ2749B,724650.87,4378897.5
49900,YJ2749B,724783.13,4378799.87
47871,YJ2748N,724786.58,4378756.07
49890,YJ2748H,724769.21,4378750.31
47875,YJ2748N,724772.37,4378705.81
28197,YJ2721H,722789.19,4371728.31
28209,YJ2722B,722718.2,4371824.98
28216,YJ2722B,722744.39,4371869.44
27210,YJ2722B,722652.25,4371968.8
71816,YJ2678A,727027.7,4367945.79
60192,YJ2761G,725965.32,4371769.78
61211,YJ2762A,726005.79,4371936.13
61143,YJ2761C,726054.22,4371265.15
62159,YJ2761E,726138.88,4371350.11
61152,YJ2761E,726041.66,4371378.4
61159,YJ2761E,726060.85,4371334.54
60154,YJ2761E,725986,4371330.75
60153,YJ2761E,725970.79,4371392.97
62166,YJ2761E,726113.03,4371420.36
61204,YJ2762A,726073.94,4371830.8
24599,YJ2725G,722377.74,4375727.04
16633,YJ2716D,721525.45,4376183.14
61224,YJ2762A,726061,4372034.74
43924,YJ2649C,724286.19,4369124.51
11562,YJ2715E,720985.79,4375477.95
64514,YJ2765A,726347.63,4374985.57
56969,YJ2659F,725550.9,4369398.44
53847,YJ2658C,725278.27,4368208.34
53847,YJ2658C,725332.1,4368168.06
53847,YJ2658C,725336.74,4368190.07
46811,YJ2648B,724571.31,4367925.73
13542,YJ2715C,721302.8,4375241.07
13542,YJ2715C,721304.64,4375259.43
13542,YJ2715C,721314.36,4375244.46
13542,YJ2715C,721326.71,4375257.07
45761,YJ2647F,724430.97,4367411.13
43806,YJ2648A,724238.79,4367811.46
33186,YJ2731G,723226.29,4371604.97
94961,YJ2699E,729294.66,4369403.98
94952,YJ2699E,729354.57,4369391.19
94956,YJ2699E,729340.97,4369327.77
89906,YJ2698G,728874.95,4368835.38
41976,YJ2649E,724101.43,4369452.81
12551,YJ2715E,721064.26,4375402.25
71741,YJ2677C,727022.54,4367291.82
16113,YJ2811B,721552.42,4380928.34
15115,YJ2811B,721450.64,4380965.12
50921,YJ2659A,724916.76,4368983.97
49937,YJ2649D,724872.13,4369086.81
50939,YJ2659C,724936.3,4369103.98
49931,YJ2649D,724804.89,4369104.51
67007,YJ2760B,726684.87,4369814.87
67020,YJ2760B,726582.54,4369989.54
70774,YJ2677E,727008.42,4367526.82
